4,0,17:11:49,17:13:12
3,0,17:13:13,17:14:36
2,2,17:14:36,17:15:07
2,2,17:15:07,17:15:38
2,2,17:15:38,17:16:10
1,3,17:16:10,17:20:12
1,3,17:20:12,17:24:14
1,3,17:24:14,17:28:16
2,2,17:28:16,17:29:10
3,1,17:29:10,17:29:46
2,1,17:29:46,17:30:23
1,3,17:30:23,17:34:25
1,3,17:34:25,17:38:27
1,3,17:38:27,17:42:29
1,3,17:42:29,17:46:31
2,1,17:48:25,17:49:01
