4,0,18:19:42,18:21:06
3,0,18:21:06,18:22:29
2,2,18:22:29,18:23:01
2,2,18:23:01,18:23:32
1,3,18:23:32,18:27:34
1,3,18:27:34,18:31:36
1,3,18:31:36,18:35:38
3,2,18:37:31,18:38:02
2,2,18:38:02,18:38:34
1,3,18:38:34,18:42:36
1,3,18:42:36,18:46:38
1,3,18:46:38,18:50:40
2,1,18:50:40,18:51:39
2,1,18:51:40,18:52:16
1,3,18:52:16,18:56:18
1,3,18:56:18,19:00:20
1,3,19:00:20,19:04:22
2,1,19:04:22,19:05:20
