4,0,17:58:52,18:00:15
3,0,18:00:15,18:01:39
3,2,18:01:39,18:02:10
3,1,18:02:10,18:02:46
2,2,18:02:47,18:03:18
2,2,18:03:18,18:03:49
1,3,18:03:49,18:07:51
1,3,18:07:51,18:11:53
1,3,18:11:53,18:15:55
1,2,18:15:56,18:16:54
3,1,18:16:54,18:17:31
2,1,18:17:31,18:18:07
