4,0,16:38:10,16:39:33
3,0,16:39:33,16:40:57
3,1,16:40:57,16:41:33
3,1,16:41:33,16:42:10
2,2,16:42:10,16:42:41
3,1,16:42:41,16:43:17
1,3,16:43:17,16:47:20
1,3,16:47:20,16:51:22
1,3,16:51:22,16:55:24
1,3,16:55:24,16:59:26
1,3,16:59:26,17:03:28
2,2,17:03:28,17:04:20
3,2,17:04:20,17:04:51
3,2,17:04:51,17:05:23
