4,0,17:13:20,17:14:43
3,0,17:14:43,17:16:06
3,1,17:16:06,17:16:43
2,2,17:16:43,17:17:14
2,2,17:17:14,17:17:45
2,2,17:17:45,17:18:17
1,3,17:18:17,17:22:19
1,3,17:22:19,17:26:21
1,3,17:26:21,17:30:23
1,3,17:30:23,17:34:25
2,2,17:36:56,17:37:27
2,1,17:37:27,17:38:03
1,3,17:38:03,17:42:05
1,3,17:42:05,17:46:07
1,3,17:46:07,17:50:09
1,3,17:50:10,17:54:12
2,1,17:56:18,17:56:55
